name;ans_freq;report_id
TEK071 Industriell ekonomi och samhällsutveckling 2013/2014 LP2-LP2;33 (42,31%);2852
TEK075 Arbetsorganisation 2013/2014 LP4-LP4;33 (43,42%);3564
TEK075 Arbetsorganisation 2014/2015 LP4-LP4;15 (32,61%);5780
TEK075 Arbetsorganisation 2015/2016 LP3-LP3;14 (41,18%);7402
TEK075 Arbetsorganisation 2016/2017 LP3-LP3;22 (64,71%);9785
TEK075 Arbetsorganisation 2017/2018 LP3-LP3;10 (58,82%);11907
TEK125 Logistik 2014/2015 LP3-LP3;30 (36,14%);5343
TEK125 Logistik 2015/2016 LP3-LP3;25 (41,67%);7618
TEK125 Logistik 2016/2017 LP3-LP3;45 (53,57%);9663
TEK125 Logistik 2017/2018 LP3-LP3;23 (38,98%);12231
TEK225 Technology and society 2014/2015 LP2-LP2;18 (27,27%);4699
TEK225 Technology and society 2014/2015 LP3-LP3;8 (36,36%);4977
TEK225 Technology and society 2014/2015 LP4-LP4;23 (22,55%);6036
TEK225 Technology and society 2015/2016 LP2-LP2;20 (24,39%);7280
TEK225 Technology and society 2015/2016 LP3-LP3;11 (50,00%);7446
TEK225 Technology and society 2015/2016 LP4-LP4;20 (17,70%);8354
TEK225 Technology and society 2016/2017 LP2-LP2;19 (18,45%);9387
TEK225 Technology and society 2016/2017 LP4-LP4;23 (24,47%);10447
TEK475 Praktiskt ledarskap inom innovation 2013/2014 LP1-LP1;8 (19,51%);2402
TEK500 Marknad och ekonomi 2014/2015 LP1-LP1;44 (43,14%);4201
TEK500 Marknad och ekonomi 2015/2016 LP1-LP1;33 (30,84%);6403
TEK500 Marknad och ekonomi 2016/2017 LP1-LP1;28 (33,73%);8431
TEK500 Marknad och ekonomi 2017/2018 LP1-LP1;31 (38,27%);11007
TMA372 Partial differential equations, first course 2014/2015 LP3-LP3;24 (40,00%);5001
TMA372 Partial differential equations, first course 2015/2016 LP3-LP3;26 (40,00%);7470
TMA372 Partial differential equations, first course 2016/2017 LP3-LP3;14 (22,95%);9839
TMA372 Partial differential equations, first course 2017/2018 LP3-LP3;12 (23,53%);11945
TMA671 Linjär algebra och numerisk analys 2014/2015 LP4-LP4;56 (24,24%);5572
TMA671 Linjär algebra och numerisk analys 2015/2016 LP4-LP4;58 (29,59%);8004
TMA671 Linjär algebra och numerisk analys 2016/2017 LP4-LP4;49 (22,90%);10379
TMA671 Linjär algebra och numerisk analys 2017/2018 LP4-LP4;54 (22,78%);12505
TME011 Mekanik 2013/2014 LP1-LP1;25 (25,51%);2380
TME011 Mekanik 2014/2015 LP1-LP1;58 (54,21%);3827
TME011 Mekanik 2015/2016 LP1-LP1;38 (51,35%);6325
TME011 Mekanik 2016/2017 LP1-LP1;26 (31,33%);8721
TME011 Mekanik 2017/2018 LP1-LP1;36 (47,37%);10755
TME017 Hållfasthetslära 2013/2014 LP4-LP4;35 (37,23%);3612
TME017 Hållfasthetslära 2014/2015 LP4-LP4;44 (39,64%);5910
TME017 Hållfasthetslära 2015/2016 LP4-LP4;24 (30,77%);8222
TME017 Hållfasthetslära 2016/2017 LP4-LP4;24 (27,27%);10229
TME017 Hållfasthetslära 2017/2018 LP4-LP4;25 (33,78%);12813
TMV121 Inledande matematik 2013/2014 LP1-LP1;61 (54,46%);2250
TMV122 Inledande matematik 2014/2015 LP1-LP1;48 (62,34%);4211
TMV122 Inledande matematik 2015/2016 LP1-LP1;43 (44,79%);6395
TMV122 Inledande matematik 2016/2017 LP1-LP1;56 (56,00%);8423
TMV122 Inledande matematik 2017/2018 LP1-LP1;73 (69,52%);10997
TMV138 Matematisk analys i en variabel 2013/2014 LP2-LP2;51 (47,22%);2830
TMV138 Matematisk analys i en variabel 2014/2015 LP2-LP2;26 (31,33%);4515
TMV138 Matematisk analys i en variabel 2015/2016 LP2-LP2;41 (43,62%);6636
TMV138 Matematisk analys i en variabel 2016/2017 LP2-LP2;46 (43,40%);9065
TMV138 Matematisk analys i en variabel 2017/2018 LP2-LP2;37 (34,26%);11712
TMV142 Linjär algebra 2013/2014 LP3-LP3;37 (34,58%);1697
TMV142 Linjär algebra 2014/2015 LP3-LP3;30 (37,04%);5063
TMV142 Linjär algebra 2015/2016 LP3-LP3;30 (31,58%);7514
TMV142 Linjär algebra 2016/2017 LP3-LP3;48 (51,61%);9865
TMV142 Linjär algebra 2017/2018 LP3-LP3;34 (34,34%);11967
DAT037 Data structures 2018/2019 LP2-LP2;57 (30,65%);13765
DAT405 Introduction to data science and AI 2020/2021 LP2-LP2;34 (26,56%);18665
DAT405 Introduction to data science and AI 2020/2021 LP3-LP3;70 (37,63%);19159
DAT405 Introduction to data science and AI 2021/2022 LP2-LP2;56 (20,97%);20649
DAT405 Introduction to data science and AI 2021/2022 LP3-LP3;55 (20,99%);21247
DAT405 Introduction to data science and AI 2022/2023 LP1-LP1;54 (27,14%);22350
DAT425 Intoductory course in programming 2020/2021 LP1-LP1;48 (36,09%);17949
DAT425 Intoductory course in programming 2021/2022 LP1-LP1;65 (46,43%);19968
DAT425 Intoductory course in programming 2022/2023 LP1-LP1;33 (23,24%);22450
DAT430 Grundläggande datorteknik 2020/2021 LP3-LP4;34 (27,42%);19686
DAT430 Grundläggande datorteknik 2021/2022 LP3-LP4;32 (24,43%);21867
DAT525 Data structures and algorithms 2021/2022 LP2-LP2;32 (26,67%);20979
DATX02 Kandidatarbete vid Data- och informationsteknik 2019/2020 LP3-LP4;45 (27,27%);17163
EDA217 Grundläggande datorteknik 2018/2019 LP3-LP3;27 (28,42%);14577
EDA217 Grundläggande datorteknik 2019/2020 LP3-LP3;37 (29,13%);16838
EDA322 Digital design 2018/2019 LP3-LP3;45 (30,61%);14567
EDA322 Digital design 2019/2020 LP3-LP3;42 (27,63%);16620
EDA322 Digital design 2020/2021 LP3-LP3;45 (26,47%);18933
EDA322 Digital design 2021/2022 LP3-LP3;38 (21,97%);21225
EDA344 Computer communication 2018/2019 LP3-LP3;9 (23,08%);14373
EDA344 Computer communication 2019/2020 LP3-LP3;13 (24,53%);16622
EDA344 Computer communication 2020/2021 LP3-LP3;14 (29,17%);19133
EDA344 Computer communication 2021/2022 LP3-LP3;5 (12,50%);21461
EDA487 Maskinorienterad programmering 2018/2019 LP4-LP4;18 (15,93%);14901
EDA487 Maskinorienterad programmering 2019/2020 LP4-LP4;38 (29,01%);17165
EDA488 Maskinorienterad programmering 2020/2021 LP4-LP4;55 (41,35%);19690
EDA488 Maskinorienterad programmering 2021/2022 LP4-LP4;28 (21,21%);21825
EEN150 Intelligent automation 2021/2022 LP1-LP2;23 (19,01%);20953
EEN155 Elektriska drivsystem och fält 2021/2022 LP3-LP3;34 (28,10%);21511
ETI146 Elektronik 2018/2019 LP3-LP4;25 (29,41%);15109
ETI147 Analog elektronik 2019/2020 LP3-LP4;22 (26,83%);17437
ETI147 Analog elektronik 2020/2021 LP3-LP4;20 (21,51%);19290
ETI147 Analog elektronik 2021/2022 LP3-LP4;16 (18,39%);21975
IMS080 Solid mechanics and materials 2022/2023 LP1-LP1;26 (31,33%);22612
IMS085 Simulering och optimering av hållbara produktionssystem 2021/2022 LP3-LP4;29 (23,39%);22153
KAA060 Transportprocesser 2018/2019 LP2-LP2;62 (31,00%);13589
KAA060 Transportprocesser 2019/2020 LP2-LP2;60 (27,78%);15817
KAA060 Transportprocesser 2020/2021 LP2-LP2;88 (43,78%);18645
KAA061 Transportprocesser 2021/2022 LP2-LP2;62 (38,51%);20971
LMU450 Ekonomi och organisation 2021/2022 LP4-LP4;29 (14,43%);21630
MHA021 Finit elementmetod (FEM) 2018/2019 LP2-LP2;17 (25,37%);13781
MHA021 Finit elementmetod (FEM) 2019/2020 LP2-LP2;32 (33,68%);16163
MHA021 Finit elementmetod (FEM) 2020/2021 LP2-LP2;36 (50,00%);18363
MHA021 Finite element method (FEM) 2021/2022 LP2-LP2;36 (60,00%);20501
MMF092 Machine design 2020/2021 LP2-LP2;12 (19,35%);18241
MMF092 Machine design 2021/2022 LP2-LP2;23 (35,94%);20321
MMF092 Maskinkonstruktion 2018/2019 LP2-LP2;17 (26,98%);14049
MMF092 Maskinkonstruktion 2019/2020 LP2-LP2;10 (18,87%);16347
MMK073 Materials engineering 2018/2019 LP1-LP1;35 (40,70%);13192
MMK073 Materials engineering 2019/2020 LP1-LP1;30 (34,09%);15410
MMK073 Materials engineering 2020/2021 LP1-LP1;28 (26,42%);17825
MMS135 Mekanik 1 2020/2021 LP3-LP3;43 (33,08%);19165
MMS135 Mekanik 1 2021/2022 LP3-LP3;46 (34,07%);21249
MMS215 Mekanik 2 2021/2022 LP1-LP1;34 (27,87%);20260
MMS215 Mekanik 2 2022/2023 LP1-LP1;37 (30,33%);22306
MTF042 Termodynamik med energiteknik 2018/2019 LP3-LP3;60 (32,26%);14541
MTF042 Termodynamik med energiteknik 2019/2020 LP3-LP3;62 (31,16%);16666
MTF042 Termodynamik med energiteknik 2020/2021 LP3-LP3;59 (33,52%);18935
MTF042 Termodynamik med energiteknik 2021/2022 LP3-LP3;40 (23,95%);21227
MTF115 Heat transfer 2020/2021 LP3-LP3;5 (31,25%);19033
MTF115 Heat transfer 2021/2022 LP3-LP3;8 (40,00%);21125
MTF115 Värmeöverföring 2018/2019 LP3-LP3;10 (47,62%);14439
MTF115 Värmeöverföring 2019/2020 LP3-LP3;7 (36,84%);16668
MTT110 Tillverkningsprocesser 2018/2019 LP3-LP3;30 (34,88%);14191
MTT110 Tillverkningsprocesser 2019/2020 LP3-LP3;27 (32,93%);16624
MTT110 Tillverkningsprocesser 2020/2021 LP3-LP3;24 (24,24%);19005
MVE041 Flervariabelmatematik 2018/2019 LP4-LP4;22 (16,67%);15049
MVE041 Flervariabelmatematik 2019/2020 LP4-LP4;35 (23,97%);17351
MVE090 Matematisk statistik 2018/2019 LP4-LP4;21 (28,38%);14933
MVE090 Matematisk statistik 2019/2020 LP4-LP4;22 (25,29%);17099
MVE090 Matematisk statistik 2020/2021 LP4-LP4;14 (16,09%);19438
MVE090 Matematisk statistik 2021/2022 LP4-LP4;27 (27,00%);21801
MVE091 Matematisk statistik 2021/2022 LP1-LP1;59 (47,58%);20256
MVE091 Matematisk statistik 2022/2023 LP1-LP1;42 (32,56%);22246
MVE290 Fouriermetoder 2018/2019 LP3-LP3;19 (38,00%);14173
MVE290 Fouriermetoder 2019/2020 LP3-LP3;15 (30,00%);16572
MVE290 Fouriermetoder 2020/2021 LP3-LP3;15 (39,47%);19105
MVE290 Fouriermetoder 2021/2022 LP3-LP3;12 (38,71%);21409
MVE585 Inledande matematik 2019/2020 LP1-LP1;103 (58,52%);15738
MVE605 Inledande matematik 2020/2021 LP1-LP1;49 (37,12%);17947
MVE605 Inledande matematik 2021/2022 LP1-LP1;75 (53,96%);19976
MVE605 Inledande matematik 2022/2023 LP1-LP1;41 (26,80%);22458
MVE610 Linjär algebra 2020/2021 LP3-LP3;33 (25,78%);19163
MVE610 Linjär algebra 2021/2022 LP3-LP3;38 (28,57%);21231
MVE615 Matematisk analys i flera variabler 2020/2021 LP4-LP4;39 (28,26%);19688
MVE615 Matematisk analys i flera variabler 2021/2022 LP4-LP4;30 (21,74%);21823
PPU061 Människa maskinsystem 2018/2019 LP3-LP3;9 (34,62%);14369
PPU061 Människa maskinsystem 2019/2020 LP3-LP3;15 (26,32%);16530
PPU061 Människa maskinsystem 2020/2021 LP3-LP3;14 (26,92%);18829
PPU061 Människa maskinsystem 2021/2022 LP3-LP3;8 (20,51%);21477
PPU206 Hållbara produkter och produktionssystem 2018/2019 LP1-LP2;30 (35,29%);13689
PPU206 Hållbara produkter och produktionssystem 2019/2020 LP1-LP2;26 (30,95%);16087
PPU206 Hållbara produkter och produktionssystem 2020/2021 LP1-LP2;34 (32,69%);18027
PPU210 Maskinelement 2018/2019 LP2-LP2;46 (27,06%);13657
PPU210 Maskinelement 2019/2020 LP2-LP2;59 (32,42%);15891
PPU210 Maskinelement 2020/2021 LP2-LP2;50 (30,49%);18523
PPU210 Maskinelement 2021/2022 LP2-LP2;57 (34,76%);20335
PPU235 Automatisering av produktionssystem 2018/2019 LP4-LP4;30 (36,59%);15029
PPU235 Automatisering av produktionssystem 2019/2020 LP4-LP4;29 (35,80%);17235
PPU235 Automatisering av produktionssystem 2020/2021 LP4-LP4;21 (20,39%);19214
RRY135 Elektriska kretsar och elenergi 2018/2019 LP2-LP2;49 (46,23%);13809
RRY135 Elektriska kretsar och elenergi 2019/2020 LP2-LP2;33 (31,43%);16021
RRY135 Elektriska kretsar och elenergi 2020/2021 LP2-LP2;39 (28,47%);18025
RRY140 Mätteknik 2018/2019 LP2-LP2;31 (37,35%);13811
RRY140 Mätteknik 2019/2020 LP2-LP2;26 (30,59%);16005
RRY140 Mätteknik 2020/2021 LP2-LP2;32 (30,19%);18247
SEE055 Elektriska kretsar 2020/2021 LP2-LP2;47 (35,34%);18673
SEE055 Elektriska kretsar 2021/2022 LP2-LP2;43 (29,45%);20591
SEE100 Mätteknik 2021/2022 LP2-LP2;27 (22,88%);20977
SSY042 Signaler och system 2018/2019 LP3-LP3;29 (28,43%);14565
SSY042 Signaler och system 2019/2020 LP3-LP3;21 (23,60%);16842
SSY042 Signaler och system 2020/2021 LP3-LP3;31 (27,19%);18997
SSY043 Signaler och system 2021/2022 LP3-LP3;35 (28,23%);21503
SSY048 Systemkonstruktion 2018/2019 LP3-LP4;22 (27,16%);14995
SSY048 Systemkonstruktion 2019/2020 LP3-LP4;24 (30,38%);17293
SSY048 Systemkonstruktion 2020/2021 LP3-LP4;24 (24,74%);19374
SSY051 Reglerteknik 2018/2019 LP1-LP1;31 (32,98%);13098
SSY051 Reglerteknik 2019/2020 LP1-LP1;55 (31,98%);15352
SSY051 Reglerteknik 2020/2021 LP1-LP1;57 (29,69%);17587
SSY051 Reglerteknik 2021/2022 LP1-LP1;44 (22,92%);20204
SSY052 Reglerteknik 2021/2022 LP4-LP4;27 (22,88%);22157
SSY066 Industriautomation 2018/2019 LP2-LP2;26 (35,62%);13837
SSY066 Industriautomation 2019/2020 LP2-LP2;22 (25,29%);15837
SSY066 Industriautomation 2020/2021 LP2-LP2;25 (30,49%);18155
SSY066 Industriautomation 2021/2022 LP2-LP2;29 (30,53%);20857
SSY305 Communication systems 2018/2019 LP3-LP3;17 (43,59%);14491
SSY305 Communication systems 2019/2020 LP3-LP3;10 (23,26%);16816
SSY305 Communication systems 2020/2021 LP3-LP3;22 (56,41%);18721
SSY305 Communication systems 2021/2022 LP3-LP3;9 (34,62%);21285
SSY330 Introduktion till automation och mekatronik 2018/2019 LP1-LP2;33 (34,38%);13683
SSY330 Introduktion till automation och mekatronik 2019/2020 LP1-LP2;22 (19,82%);16123
SSY331 Introduktion till automation och mekatronik 2020/2021 LP1-LP2;40 (30,77%);18669
SSY331 Introduktion till automation och mekatronik 2021/2022 LP1-LP2;40 (30,08%);20601
TDA417 Data structures and algorithms 2021/2022 LP2-LP2;52 (27,81%);20763
TDA417 Datastrukturer och algoritmer 2019/2020 LP2-LP2;48 (26,97%);16391
TDA417 Datastrukturer och algoritmer 2020/2021 LP2-LP2;56 (26,67%);18089
TDA540 Object-oriented programming 2018/2019 LP1-LP2;31 (27,68%);14047
TDA540 Object-oriented programming 2019/2020 LP1-LP2;29 (23,39%);16127
TEK075 Arbetsorganisation 2018/2019 LP3-LP3;5 (27,78%);14477
TEK125 Logistics 2021/2022 LP3-LP3;22 (36,07%);21393
TEK125 Logistik 2018/2019 LP3-LP3;16 (32,00%);14397
TEK125 Logistik 2019/2020 LP3-LP3;7 (13,46%);16442
TEK125 Logistik 2020/2021 LP3-LP3;21 (30,43%);18785
TEK500 Marknad och ekonomi 2018/2019 LP1-LP1;25 (29,41%);13168
TEK500 Marknad och ekonomi 2019/2020 LP1-LP1;26 (28,26%);15524
TEK500 Marknad och ekonomi 2020/2021 LP1-LP1;32 (32,99%);17711
TEK500 Marknad och ekonomi 2021/2022 LP1-LP1;28 (27,72%);19902
TEK740 Ledarskap och organisationsutveckling 2020/2021 LP2-LP2;12 (32,43%);18667
TEK741 Ledarskap och organisationsutveckling 2021/2022 LP2-LP2;11 (31,43%);20967
TMA372 Partial differential equations, first course 2018/2019 LP3-LP3;11 (28,95%);14205
TMA372 Partial differential equations, first course 2019/2020 LP3-LP3;13 (43,33%);16466
TMA372 Partial differential equations, first course 2020/2021 LP3-LP3;20 (37,74%);19031
TMA372 Partial differential equations, first course 2021/2022 LP3-LP3;29 (27,88%);21091
TMA671 Linjär algebra och numerisk analys 2018/2019 LP4-LP4;45 (19,48%);14773
TMA672 Linjär algebra och numerisk analys 2019/2020 LP4-LP4;48 (21,05%);17445
TMA672 Linjär algebra och numerisk analys 2020/2021 LP4-LP4;47 (21,36%);19330
TME011 Mekanik 2018/2019 LP1-LP1;40 (45,45%);13008
TME011 Mekanik 2019/2020 LP1-LP1;36 (40,45%);15610
TME011 Mekanik 2020/2021 LP1-LP1;33 (29,46%);17747
TME017 Hållfasthetslära 2018/2019 LP4-LP4;21 (23,08%);14963
TME017 Hållfasthetslära 2019/2020 LP4-LP4;27 (26,73%);17123
TME017 Hållfasthetslära 2020/2021 LP4-LP4;23 (21,90%);19606
TMV122 Inledande matematik 2018/2019 LP1-LP1;53 (51,96%);13160
TMV138 Matematisk analys i en variabel 2018/2019 LP2-LP2;31 (26,96%);13835
TMV138 Matematisk analys i en variabel 2019/2020 LP2-LP2;24 (17,52%);16125
TMV139 Matematisk analys i en variabel 2020/2021 LP2-LP2;42 (30,00%);18671
TMV139 Matematisk analys i en variabel 2021/2022 LP2-LP2;40 (29,20%);20589
TMV142 Linjär algebra 2018/2019 LP3-LP3;29 (28,43%);14197
TMV142 Linjär algebra 2019/2020 LP3-LP3;39 (31,97%);16630
TMV200 Diskret matematik 2022/2023 LP1-LP1;68 (51,52%);22628
EEM065 Medicinska signaler och system med elektricitetslära 2013/2014 LP4-LP4;34 (49,28%);3414
EEM065 Medicinska signaler och system med elektricitetslära 2014/2015 LP4-LP4;28 (43,75%);5690
EEM066 Medicinska signaler och system med elektricitetslära 2015/2016 LP4-LP4;32 (52,46%);8332
EEM066 Medicinska signaler och system med elektricitetslära 2016/2017 LP4-LP4;21 (42,86%);10479
EEM066 Medicinska signaler och system med elektricitetslära 2017/2018 LP4-LP4;28 (49,12%);12625
FTF195 Mekanik 2014/2015 LP4-LP4;35 (46,67%);5586
FTF195 Mekanik 2015/2016 LP4-LP4;21 (31,82%);8018
FTF195 Mekanik 2016/2017 LP4-LP4;32 (42,11%);10515
FTF195 Mekanik 2017/2018 LP4-LP4;38 (51,35%);12605
FTF195 Mekanik med biologiska exempel 2013/2014 LP4-LP4;32 (47,06%);3266
IEK415 Industriell ekonomi 2016/2017 LP3-LP3;26 (36,62%);9633
IEK415 Industriell ekonomi 2017/2018 LP3-LP3;22 (34,92%);12205
KAA051 Matematisk modellering 2013/2014 LP4-LP4;24 (52,17%);3336
KAA051 Matematisk modellering 2014/2015 LP4-LP4;28 (52,83%);5638
KAA052 Matematisk modellering i kemitekniken 2015/2016 LP4-LP4;20 (34,48%);8324
KAA052 Matematisk modellering i kemitekniken 2016/2017 LP4-LP4;15 (38,46%);10471
KAA052 Matematisk modellering i kemitekniken 2017/2018 LP4-LP4;16 (44,44%);12577
KAA060 Transportprocesser 2013/2014 LP2-LP2;86 (41,35%);2724
KAA060 Transportprocesser 2014/2015 LP2-LP2;105 (44,12%);4425
KAA060 Transportprocesser 2015/2016 LP2-LP2;74 (36,63%);7146
KAA060 Transportprocesser 2016/2017 LP2-LP2;56 (27,86%);9353
KAA060 Transportprocesser 2017/2018 LP2-LP2;67 (33,17%);11376
KAA150 Bioseparationsteknik 2013/2014 LP4-LP4;8 (47,06%);3268
KAA150 Separationsteknik 2015/2016 LP4-LP4;6 (54,55%);8020
KBT120 Design and analysis of experiments 2013/2014 LP1-LP1;35 (44,87%);2278
KBT120 Design and analysis of experiments 2014/2015 LP1-LP1;48 (52,17%);4153
KBT120 Design and analysis of experiments 2015/2016 LP1-LP1;53 (57,61%);6357
KBT120 Design and analysis of experiments 2016/2017 LP1-LP1;45 (45,92%);8391
KBT120 Design and analysis of experiments 2017/2018 LP1-LP1;26 (34,21%);10973
KBT250 Kemi med biokemi 2014/2015 LP1-LP3;41 (58,57%);5421
KBT250 Kemi med biokemi 2015/2016 LP1-LP3;23 (35,94%);7566
KBT250 Kemi med biokemi 2016/2017 LP1-LP3;37 (49,33%);9629
KBT250 Kemi med biokemi 2017/2018 LP1-LP3;44 (56,41%);12203
KFK162 Fysikalisk kemi 2013/2014 LP1-LP1;23 (33,33%);1892
KFK162 Fysikalisk kemi 2014/2015 LP1-LP1;31 (50,82%);4091
KFK163 Fysikalisk kemi 2015/2016 LP1-LP1;42 (71,19%);6575
KFK163 Fysikalisk kemi 2016/2017 LP1-LP1;22 (39,29%);8779
KFK163 Fysikalisk kemi 2017/2018 LP1-LP1;37 (52,86%);10793
KFK176 Kolloid- och ytkemi 2013/2014 LP3-LP3;34 (46,58%);1517
KFK176 Kolloid- och ytkemi 2014/2015 LP3-LP3;39 (60,00%);5009
KFK176 Kolloid- och ytkemi 2015/2016 LP3-LP3;38 (51,35%);7478
KFK176 Kolloid- och ytkemi 2016/2017 LP3-LP3;26 (40,63%);9843
KFK176 Kolloid- och ytkemi 2017/2018 LP3-LP3;37 (53,62%);11947
KKM080 Biokemisk miljövetenskap 2013/2014 LP4-LP4;28 (45,16%);3448
KKM080 Biokemisk miljövetenskap 2014/2015 LP4-LP4;29 (50,88%);5704
KKM081 Biokemisk miljövetenskap 2015/2016 LP4-LP4;32 (52,46%);8336
KKM081 Biokemisk miljövetenskap 2016/2017 LP4-LP4;22 (44,00%);10481
KKM081 Biokemisk miljövetenskap 2017/2018 LP4-LP4;27 (45,00%);12627
KKR090 Bioreaktionsteknik 2013/2014 LP2-LP2;29 (47,54%);2786
KKR090 Bioreaktionsteknik 2014/2015 LP2-LP2;34 (50,75%);4475
KKR091 Bioreaktionsteknik 2015/2016 LP2-LP2;24 (48,98%);7258
KKR091 Bioreaktionsteknik 2016/2017 LP2-LP2;28 (48,28%);9437
KKR091 Bioreaktionsteknik 2017/2018 LP2-LP2;19 (38,00%);11488
KLI060 Bioteknik: Introduktion 2013/2014 LP1-LP2;44 (62,86%);2476
KLI060 Bioteknik: Introduktion 2014/2015 LP1-LP2;46 (64,79%);4785
KLI060 Bioteknik: Introduktion 2015/2016 LP1-LP2;30 (45,45%);7106
KLI060 Bioteknik: Introduktion 2016/2017 LP1-LP2;25 (34,72%);9033
KLI060 Bioteknik: Introduktion 2017/2018 LP1-LP2;21 (28,00%);11682
KMB041 Metabolism och teknisk mikrobiologi 2013/2014 LP3-LP4;31 (45,59%);3606
KMB041 Metabolism och teknisk mikrobiologi 2014/2015 LP3-LP4;30 (51,72%);5812
KMB041 Metabolism och teknisk mikrobiologi 2015/2016 LP3-LP4;38 (56,72%);7982
KMB041 Metabolism och teknisk mikrobiologi 2016/2017 LP3-LP4;21 (37,50%);10507
KMB041 Metabolism och teknisk mikrobiologi 2017/2018 LP3-LP4;25 (40,98%);12651
KMB056 Molekylär bioteknik 2013/2014 LP1-LP2;23 (37,10%);2538
KMB056 Molekylär bioteknik 2014/2015 LP1-LP2;29 (47,54%);4389
KMB056 Molekylär bioteknik 2015/2016 LP1-LP2;23 (40,35%);6952
KMB056 Molekylär bioteknik 2016/2017 LP1-LP2;23 (37,10%);9495
KMB056 Molekylär bioteknik 2017/2018 LP1-LP2;15 (26,79%);11524
KMG042 Methods in molecular biology 2013/2014 LP4-LP4;16 (50,00%);3614
KMG042 Methods in molecular biology 2014/2015 LP4-LP4;20 (44,44%);5646
KMG042 Methods in molecular biology 2015/2016 LP3-LP3;16 (59,26%);7508
KMG042 Methods in molecular biology 2016/2017 LP3-LP3;9 (47,37%);9987
KMG042 Model organisms in molecular biology 2017/2018 LP3-LP3;8 (44,44%);12109
KMG050 Cell and molecular biology 2 2013/2014 LP3-LP3;27 (45,00%);1607
KMG050 Cell and molecular biology 2 2014/2015 LP3-LP3;37 (66,07%);5105
KMG050 Cell and molecular biology 2 2015/2016 LP3-LP3;33 (52,38%);7678
KMG050 Cell and molecular biology 2 2016/2017 LP3-LP3;23 (46,00%);9881
KMG050 Cell and molecular biology 2 2017/2018 LP3-LP3;33 (53,23%);12183
KOK081 Oorganisk och organisk kemi 2013/2014 LP3-LP3;27 (31,03%);1661
KOK081 Oorganisk och organisk kemi 2014/2015 LP3-LP3;47 (39,17%);5157
KOK081 Oorganisk och organisk kemi 2015/2016 LP4-LP4;37 (36,63%);7894
KOK081 Oorganisk och organisk kemi 2016/2017 LP4-LP4;56 (41,48%);10261
KOK081 Oorganisk och organisk kemi 2017/2018 LP4-LP4;42 (39,62%);12843
KOO041 Kemi med biokemi 2013/2014 LP1-LP3;27 (39,13%);1805
LMT967 Ekonomi och organisation 2013/2014 LP3-LP3;14 (60,87%);1537
LMT967 Ekonomi och organisation 2014/2015 LP3-LP3;9 (69,23%);5027
LMT967 Ekonomi och organisation 2015/2016 LP3-LP3;12 (75,00%);7484
MVE370 Matematik och samhälle 2013/2014 LP3-LP4;27 (58,70%);3518
MVE370 Matematik och samhälle 2014/2015 LP3-LP4;26 (70,27%);5486
MVE370 Matematik och samhälle 2015/2016 LP3-LP4;22 (41,51%);8126
MVE370 Matematik och samhälle 2016/2017 LP3-LP4;15 (39,47%);10153
MVE370 Matematik och samhälle 2017/2018 LP3-LP4;11 (25,00%);12767
MVE460 Envariabelanalys och analytisk geometri 2015/2016 LP1-LP1;101 (59,41%);6585
MVE460 Envariabelanalys och analytisk geometri 2016/2017 LP1-LP1;90 (47,12%);8789
MVE460 Envariabelanalys och analytisk geometri 2017/2018 LP1-LP1;108 (54,27%);10847
MVE465 Linjär algebra och analys fortsättning 2015/2016 LP2-LP2;84 (51,85%);7252
MVE465 Linjär algebra och analys fortsättning 2016/2017 LP2-LP2;95 (50,26%);9457
MVE465 Linjär algebra och analys fortsättning 2017/2018 LP2-LP2;89 (43,63%);11500
MVE470 Flervariabelanalys 2015/2016 LP3-LP3;59 (40,14%);7750
MVE470 Flervariabelanalys 2016/2017 LP3-LP3;75 (45,73%);9937
MVE470 Flervariabelanalys 2017/2018 LP3-LP3;104 (55,91%);12067
TEK075 Arbetsorganisation 2016/2017 LP3-LP3;22 (64,71%);9785
TEK075 Arbetsorganisation 2017/2018 LP3-LP3;10 (58,82%);11907
TMA682 Tillämpad matematik 2013/2014 LP1-LP1;44 (29,33%);2106
TMA682 Tillämpad matematik 2014/2015 LP1-LP1;62 (39,74%);3963
TMA683 Tillämpad matematik 2015/2016 LP2-LP2;61 (53,51%);7264
TMA683 Tillämpad matematik 2016/2017 LP2-LP2;38 (37,62%);9443
TMA683 Tillämpad matematik 2017/2018 LP2-LP2;50 (37,31%);11452
TMA982 Linjära system och transformer 2013/2014 LP3-LP3;41 (34,17%);1499
TMA982 Linjära system och transformer 2014/2015 LP3-LP3;42 (36,52%);5297
TMA982 Linjära system och transformer 2015/2016 LP3-LP3;47 (43,93%);7316
TMA982 Linjära system och transformer 2016/2017 LP3-LP3;46 (41,07%);9691
TMA982 Linjära system och transformer 2017/2018 LP3-LP3;26 (24,30%);12253
TMS145 Grundkurs i matematisk statistik och bioinformatik 2013/2014 LP2-LP2;33 (46,48%);2718
TMS145 Grundkurs i matematisk statistik och bioinformatik 2014/2015 LP2-LP2;40 (61,54%);4419
TMS146 Grundkurs i matematisk statistik 2015/2016 LP1-LP1;43 (70,49%);6587
TMS146 Grundkurs i matematisk statistik 2016/2017 LP1-LP1;22 (37,29%);8801
TMS146 Grundkurs i matematisk statistik 2017/2018 LP1-LP1;32 (49,23%);10855
